url,description
https://bulkbookstore.com/little-bears-friend-9780060242558,"This is the third book about Little Bear. All his old friends are back—Owl, Cat, Duck, and Hen—and a new friend has come for the summer—a little girl named Emily. Emily has her doll, Lucy, with her, and she promptly introduces Lucy to Little Bear. The three get along wonderfully, and when summer ends, Emily finds the perfect parting gift for her friend."
https://bulkbookstore.com/little-bears-visit-9780060242657,"Little Bear and his parents are familiar to almost all beginning readers. And now beginning readers meet Grandmother and Grandfather Bear, whom they are sure to love as much as Little Bear does."
https://bulkbookstore.com/a-kiss-for-little-bear-9780060242985,Little Bear is so pleased with the picture he has drawn that he asks Hen to take it to his grandmother. Grandmother is so happy with it that she sends him back a thank-you kiss.
https://bulkbookstore.com/who-took-the-farmers-hat-9780060245665,"The farmer had a hat, an old brown hat.
Oh, how her liked that old brown hat!"
https://bulkbookstore.com/in-a-dark-dark-room-and-other-scary-stories-9780060252717,"Creak...
Crash...
BOO!"
https://bulkbookstore.com/outside-over-there-9780060255237,"This book title, Outside Over There, ISBN: 9780060255237, by Maurice Sendak, Maurice Sendak, published by HarperCollins (April 22, 1981) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
https://bulkbookstore.com/alligators-all-around-9780060255305,"An alligator jamboree, with all the letters—A through Z."
https://bulkbookstore.com/chicken-soup-with-rice-a-book-of-months-9780060255350,"Maurice Sendak, the Caldecott Medal-winning creator of the iconic Where the Wild Things Are, created a warmly loved classic book of months, in verse, with Chicken Soup with Rice."
https://bulkbookstore.com/one-was-johnny-a-counting-book-9780060255404,
https://bulkbookstore.com/pierre-a-continuous-tale-in-five-chapters-and-a-prologue-9780060259655,"This book title, Pierre (A Cautionary Tale), ISBN: 9780060259655, by Maurice Sendak, Maurice Sendak, published by HarperCollins (November 28, 1962) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
https://bulkbookstore.com/a-tree-is-nice-9780060261559,Winner of the Caldecott Medal
https://bulkbookstore.com/crictor-9780060261801,"Notable Children's Books of 1940–1959 (ALA)
1959 Fanfare Honor List (The Horn Book)
A Reading Rainbow Selection
1958 Children's Spring Book Festival Prize (NY Herald Tribune)"
https://bulkbookstore.com/the-rabbits-wedding-9780060264956,
https://bulkbookstore.com/harry-by-the-sea-9780060268565,A classic picture book featuring the beloved Harry the Dirty Dog!
https://bulkbookstore.com/no-roses-for-harry-9780060268909,A classic picture book featuring the beloved Harry the Dirty Dog!
https://bulkbookstore.com/williams-doll-9780060270476,"""An excellent book about a boy named William who wants the forbidden—a doll. The long-awaited realistic handling of this theme makes it a landmark book.""—School Library Journal"
https://bulkbookstore.com/a-farmer-boy-birthday-9780060274771,"Long, long ago, a little boy named Almanzo Wilder lived on a farm in the New York countryside with his father, his mother, his big brother, Royal, and his big sisters, Eliza Jane and Alice. One special day is Almanzo's birthday. He gets to stay home from school, and even better, Father gives him a yoke for his calves, Star and Bright, and a beautiful hand-sled. Almanzo spends the morning learning how to break the calves, and then he spends the afternoon flying down the hill in his brand-new sled."
https://bulkbookstore.com/lauras-album-a-remembrance-scrapbook-of-laura-ingalls-wilder-9780060278427,"Though best known as the author of the Little House books, Laura Ingalls Wilder led a full, rich life that spanned almost a century of American history. All through her life Laura saved mementos of her past, including early writings, letters, drawings, and photographs, which have been lovingly preserved in private and public collections across the country."
https://bulkbookstore.com/bathtime-for-biscuit-9780060279387,"For fans of Clifford and Spot, welcome everybody’s favorite little yellow puppy, Biscuit, in an I Can Read adventure!"
https://bulkbookstore.com/i-can-make-a-difference-a-treasury-to-inspire-our-children-9780060280512,"Marian Wright Edelman has drawn from a variety of cultures and peoples to compile these timeless stories, poems, songs, quotations, and folktales that speak to all children to let them know that they can make a difference in today's world."
https://bulkbookstore.com/the-fairys-mistake-9780060280604,"In The Fairy's Mistake, two very different sisters have two very different encounters with the fairy Ethelinda. Rosella is kind and helpful. Her reward: Jewels and gems tumble out of her mouth whenever she speaks. Myrtle is rude and spiteful. Her punishment: Bugs and vipers slither out of her mouth. The fairy Ethelinda feels she's meted out justice just right--until she discovers Rosella has been locked up by a greedy prince and Myrtle is having the time of her life!"
https://bulkbookstore.com/the-princess-test-9780060280628,"In The Fairy's Mistake, two very different sisters have two very different encounters with the fairy Ethelinda. Rosella is kind and helpful. Her reward: Jewels and gems tumble out of her mouth whenever she speaks. Myrtle is rude and spiteful. Her punishment: Bugs and vipers slither out of her mouth. The fairy Ethelinda feels she's meted out justice just right--until she discovers Rosella has been locked up by a greedy prince and Myrtle is having the time of her life!"
https://bulkbookstore.com/princess-sonora-and-the-long-sleep-9780060280642,A spiteful fairy. A beautiful princess. An outstretched finger. A spindle. A hundred-year snooze. A charming prince. A kiss. All the familiar ingredients.
https://bulkbookstore.com/my-daddy-dr-martin-luther-king-jr-9780060280758,"What was it like growing up as a son of Dr. Martin Luther King, Jr.? This picture book memoir, My Daddy, Dr. Martin Luther King, Jr. by Martin Luther King III, provides insight into one of history’s most fascinating families and into a special bond between father and son."
https://bulkbookstore.com/the-baby-beebee-bird-9780060280833,beebeebobbibobbi beebeebobbibobbi beebeebobbibobbi beebeebobbibobbi
https://bulkbookstore.com/jake-and-lily-9780060281359,"Beloved Newbery Medalist Jerry Spinelli, author of Maniac Magee and Wringer, addresses issues of identity, belonging, family, and bullying in this humorous and heartfelt novel about twins. "
https://bulkbookstore.com/the-little-fir-tree-9780060281892,"They put golden tinsel on his branches
And golden bells
And green icicles
And silver stars
And red and green and blue and purple chains of shining Christmas balls."
https://bulkbookstore.com/a-childs-garden-of-verses-9780060282288,"First published in 1885, poet and storyteller Robert Louis Steven­son’s classic tribute to the lives of children has delighted readers for more than a century. From flying through the air on a swing to building an imaginary world out of blocks to being tucked into bed for a night of sweet dreams, A Child's Garden of Verses is a joyful celebration of imagination, wonder, and what it means to be a child."
https://bulkbookstore.com/a-series-of-unfortunate-events-4-the-miserable-mill-9780060283155,NOW A NETFLIX ORIGINAL SERIES
https://bulkbookstore.com/si-le-das-un-panqueque-a-una-cerdita-9780060283162-1,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
https://bulkbookstore.com/if-you-give-a-cat-a-cupcake-9780060283247,The lovable cat who first appeared in If You Give a Pig a Party now has his very own book in the beloved #1 New York Times bestselling If You Give... series!
https://bulkbookstore.com/if-you-give-a-pig-a-party-9780060283261,The little pig from If You Give a Pig a Pancake is back in this picture book in the beloved #1 New York Times bestselling If You Give... series!
